foundation_ein,foundation_name,foundation_state,match_score,match_logit,match_probability,match_rank,same_state,semantic_sim
811344384,GARY E MILGARD FAMILY FOUNDATION-LORI,WA,1235.68,1235.6774582040537,1.0,1,False,0.471
946073636,MARINI FAMILY TRUST,NV,1107.37,1107.3701977859423,1.0,2,False,0.094
943116041,The Upjohn Fund of San Francisco,DE,1089.35,1089.3506392279953,1.0,3,False,0.172
943339119,TOUCHPOINT FOUNDATION - HOST,NJ,1019.24,1019.2396497277413,1.0,4,False,0.071
956255900,KUEHN TRUMAN C TUA,NV,998.41,998.4129940675037,1.0,5,False,0.05
956030315,PORTER JOHN W TUW,NV,993.84,993.837187267242,1.0,6,False,0.05
770549288,THE ALLISON LEE CONDIT FOUNDATION,CA,986.4,986.3976765186657,1.0,7,True,0.717
946073762,ANNUNZIATA SANGUINETTI FOUNDATION,MO,981.93,981.929607020388,1.0,8,False,0.217
954797873,PETER AND CANDIS DOERKEN FOUNDATION,CA,964.54,964.5370672432035,1.0,9,True,0.35
873374164,GARY AND MARY WEST CHARITABLE TRUST,CA,959.65,959.654728393326,1.0,10,True,0.535
463559307,PEONY FOUNDATION INC,CA,950.88,950.8775144059505,1.0,11,True,0.356
954019288,HAROLD R SWANTON AND WINIFRED SWANTON,WI,941.04,941.0395422019982,1.0,12,False,0.307
946613066,HIRSCH FRED AND LUCILLE FDN TUW,NV,926.27,926.2718709447628,1.0,13,False,0.085
920504697,Barr-Campbell Family Foundation Inc,DE,925.69,925.6865849561085,1.0,14,False,0.15
205578380,MILDRED & MARIAN KIGER FOUNDATION,CA,923.05,923.0501750527333,1.0,15,True,0.381
271878882,A GARY ANDERSON FAMILY FOUNDATION,NV,919.85,919.8476679300418,1.0,16,False,0.755
465575133,SAM SIMON CHARITABLE GIVING FOUNDATION INC,CA,912.28,912.2787775401696,1.0,17,True,0.527
477315939,Reissa Foundation,DE,903.64,903.6378139802747,1.0,18,False,0.294
954438839,CARL W JOHNSON FOUNDATION,CA,899.91,899.9137135963508,1.0,19,True,0.098
912169259,THE RAZI FAMILY FOUNDATION,CA,893.42,893.4233455875357,1.0,20,True,0.64
237425882,THE AIDLIN FOUNDATION,CA,884.28,884.2833807864329,1.0,21,True,0.475
205632706,GAINEY FOUNDATION,WI,883.32,883.3173540878468,1.0,22,False,0.121
237433359,AUTRY FOUNDATION,CA,876.89,876.8894623034754,1.0,23,True,0.095
946079537,HARRISON MECHAM RELIEF FUND OF PETALUMA,CA,872.87,872.8654529097108,1.0,24,True,0.222
597246019,ETHEL FRENDS CHARITABLE FOUNDATION,TX,859.6,859.6033634966864,1.0,25,False,0.145
954279684,THE JESS AND PALMA MORGAN FOUNDATION,CA,834.84,834.8415647312174,1.0,26,True,0.095
943343590,JOSEPH L BARBONCHIELLI AND,CA,832.04,832.0420881677899,1.0,27,True,0.324
510141231,THE PARKER FOUNDATION,CA,829.32,829.3246816483017,1.0,28,True,0.2
943368338,Westly Foundation,DE,828.51,828.5092518594465,1.0,29,False,0.348
943155521,GGS FOUNDATION,CA,824.39,824.3931585858435,1.0,30,True,0.533
956527634,STEWART LAURA MAY T U W,NJ,823.86,823.8610410994949,1.0,31,False,0.161
306268353,WALTER J & HOLLY O THOMSON CHARITABLE,TX,821.12,821.1161941978132,1.0,32,False,0.266
941196182,BOTHIN FOUNDATION,CA,811.69,811.6949407478683,1.0,33,True,0.424
943345967,BELLA VISTA FOUNDATION,CA,807.41,807.4070220889535,1.0,34,True,0.559
261416819,The Hubbard Family Foundation Inc,CA,806.9,806.8994496091802,1.0,35,True,0.497
352376324,The Herman Foundation,CA,803.02,803.0235470419877,1.0,36,True,0.665
776070540,LATKIN CHARITABLE FOUNDATION,WI,801.95,801.9476942860904,1.0,37,False,0.357
510148314,STROBEL C EDWARD & EDITH TUA,NV,798.23,798.2285512021169,1.0,38,False,0.05
956062009,MAYR GEORGE H - MAIN,MO,796.12,796.1175759122457,1.0,39,False,0.226
954716272,LOUIS AND DONNA JONES FAMILY FOUNDATION,CA,795.75,795.7511339431074,1.0,40,True,0.35
236257083,THE ANNENBERG FOUNDATION,PA,794.83,794.8335187568944,1.0,41,False,0.209
956085895,THE RALPH M PARSONS FOUNDATION,CA,791.0,791.0049206743013,1.0,42,True,0.587
956944277,JAMES B PENDLETON CHARITABLE TRUST,WA,785.9,785.8978262945934,1.0,43,False,0.159
957064609,SANFORD ANDERSON CHARITABLE FOUNDATION,TX,780.2,780.1992395526331,1.0,44,False,0.148
770437521,WATERFORD FOUNDATION,CA,777.55,777.5516623155145,1.0,45,True,0.269
263456559,STAHLBERG JOSEPH H FOUNDATION,NV,771.88,771.8811565546156,1.0,46,False,0.074
874127520,ROHDE FAMILY FOUNDATION,CA,770.55,770.5495434129081,1.0,47,True,0.082
