foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state
472797897,JP FLETCHER FOUNDATION INC,CT,100.0,0.9999986873872523,128,True
431262762,Enterprise Holdings Foundation,MO,100.0,0.9999986726932517,129,False
222756407,KATHERINE LILLY CONROY CHARITABLE TRUST FBO,CT,100.0,0.9999985949633,130,True
223158782,EAST LYME LIBRARY FOUNDATION INC,CT,100.0,0.9999985415733248,131,True
232776475,THE MCCAUSLAND FOUNDATION,PA,100.0,0.9999984017784059,132,False
066023883,ANNA M FULLING CHAPLAINCY FUND,CT,100.0,0.999998318462031,133,True
251384468,EDEN HALL FOUNDATION,PA,100.0,0.9999980400707236,134,False
746042565,THE FONDREN FOUNDATION,TX,100.0,0.9999980388494306,135,False
351528135,DEKKO FOUNDATION INC,IN,100.0,0.9999979380639056,136,False
391433726,We Energies Foundation Inc,WI,100.0,0.9999979326335812,137,False
030363118,THE JACK AND DOROTHY BYRNE FOUNDATION,NH,100.0,0.9999978290267144,138,False
516015063,CRYSTAL TRUST,DE,100.0,0.9999977227981951,139,False
061637040,Lone Pine Foundation Inc,CT,100.0,0.9999974700238384,140,True
460500264,Genentech Foundation,CA,100.0,0.9999973146154606,141,False
741334356,The Wortham Foundation Inc,TX,100.0,0.9999972819025369,142,False
200856784,The Imagineers Foundation Inc,DE,100.0,0.9999972044789628,143,False
597268177,DORIS LUND FBO PIERCE MEMORIAL BAPTIST HOME,CT,100.0,0.9999971134168087,144,True
066044022,ERWIN S FAIRCHILD AND EDYTHE C FAIRCHILD,CT,100.0,0.9999970541050912,145,True
066200793,PETERSON G P TR-SALEM EL CH-23,MI,100.0,0.9999969522123486,146,False
467144496,GENIO FRANK FBO ST AUGUSTINE TW,OH,100.0,0.9999969393019247,147,False
066028548,HOWARD EDITH M TR CNTRL BAP CH,TX,100.0,0.9999968672474719,148,False
066066748,SEAMANS E B TR UW FOR UNION CH,TX,100.0,0.9999968408793111,149,False
597016286,WM M & VERA V LUDWIG TRUST,TX,100.0,0.9999968202187937,150,False
066056198,MARY B WOODRUFF XXXXX9004,IL,100.0,0.9999967577644301,151,False
843835920,THE OWN YOUR FUTURE FOUNDATION INC,CT,100.0,0.9999966204920558,152,True
066038208,OSBORNE WF-DERBY NECK LIBRARY,TX,100.0,0.999996569930169,153,False
883280284,THE GRAIFF FAMILY FOUNDATION INC,FL,100.0,0.9999964506509698,154,False
066046297,SPENCERS UW DR KING HOUSE,TX,100.0,0.9999962684688535,155,False
396788977,DOROTHY PLANINSHECK FBO SS CYRIL,WI,100.0,0.9999962565921926,156,False
326103451,JOHN & MARY WILLIAMS MEMORIAL FUND XXX-XX-XXXX,NH,100.0,0.9999961624514244,157,False
066074400,CAPEN CHARLES A SUCC TRUST UW,TX,100.0,0.9999961530936924,158,False
066024894,HENRY I-SOUTHMAYD HOME-HENRY FUN,TX,100.0,0.9999961360980902,159,False
066119473,BALDWIN ALBERTNORTHVILLE BAP CH,TX,100.0,0.9999960932439332,160,False
884190836,Paul and Lynn Leight Charitable,FL,100.0,0.9999960721942743,161,False
066027289,BENNET ELISABETH M TRUST UW,TX,100.0,0.999995959447998,162,False
956046963,DAN MURPHY FOUNDATION,CA,100.0,0.9999956433404713,163,False
066036503,F ALFORD TRUST UW FBO JEROME HOME,TX,100.0,0.9999951273602692,164,False
980066847,CROUCHER FOUNDATION THE,,100.0,0.9999944087196107,165,False
526021749,ZACHARY SMITH REYNOLDS TRUST,PA,100.0,0.9999941560370852,166,False
136023087,WESTPORT WOMAN'S CLUB XXXXX0003,IL,100.0,0.999994076960955,167,False
066026519,HALL R O TR 2 BO HALL FDN,TX,100.0,0.9999939491541354,168,False
416028973,THE CURTIS L CARLSON FAMILY FOUNDATION,MN,100.0,0.9999932657007677,169,False
631035261,THE CARING FOUNDATION,AL,100.0,0.9999931786364752,170,False
136172758,TUA FRANK A HARDEN MEMORIAL TR,TX,100.0,0.9999930005201281,171,False
066030807,HALL FDN TR 1 UW ARTICLE 20TH C,TX,100.0,0.9999928607634542,172,False
066030810,HALL FDN TR 4 UW ARTICLE 20TH F,TX,100.0,0.9999926305135728,173,False
066030809,HALL FDN TR 3 UW ARTICLE 20TH E,TX,100.0,0.9999925897221728,174,False
066028090,FLETCHER AUSTIN UA FBO FLET LIB,TX,100.0,0.9999923189930597,175,False
980494935,HERMANN REEMTSMA STIFTUNG,GA,100.0,0.9999922508721292,176,False
066030808,HALL FDN TR 2 UW ARTICLE 20TH D,TX,100.0,0.9999921156682634,177,False
133319048,VERIZON FOUNDATION,NJ,100.0,0.9999914656193919,178,False
136066583,SHELL USA COMPANY FOUNDATION,TX,100.0,0.9999904400970416,179,False
236648841,THE W W SMITH CHARITABLE TRUST TUW,MO,100.0,0.9999889373529095,180,False
461619364,Robert and Elizabeth Ellis Family Foundation,DE,100.0,0.9999888316627965,181,False
066035792,HENRY H PECK TRUST,CT,100.0,0.999988651895195,182,True
256037790,PPG Industries Foundation,PA,100.0,0.9999885566730577,183,False
832592980,KATALY FOUNDATION,CA,100.0,0.9999878604283305,184,False
386060276,ROLLIN M GERSTACKER FOUNDATION,MI,100.0,0.9999859926046383,185,False
300013138,The Progressive Insurance Foundation,OH,100.0,0.999984308879459,186,False
061633779,GREGORY T SPAGNOLETTI MEMORIAL,CT,100.0,0.999984126705573,187,True
301214067,ELISABETH C DELUCA FOUNDATION INC,FL,100.0,0.9999839601166054,188,False
981129085,THE LEGAL EDUCATION FOUNDATION,,100.0,0.9999816846549913,189,False
276987913,Heavenly Fathers Foundation,TX,100.0,0.9999815658446192,190,False
113129948,DOLAN FAMILY FOUNDATION,NY,100.0,0.999980374378624,191,False
824754000,ROBERT H COHEN CHARITABLE FOUNDATION,CT,100.0,0.9999785788337786,192,True
066082153,CLARK MAY A TR UW,TX,100.0,0.9999755885352322,193,False
136123529,AMERICAN EXPRESS FOUNDATION,NY,100.0,0.9999738877434313,194,False
136217788,WILLIAM E SIMON FOUNDATION INC,NY,100.0,0.9999732773390992,195,False
836582316,EBOR CHARITABLE TRUST,WY,100.0,0.9999723945323997,196,False
836476285,THE JIM AND CATHY SMITH FAMILY,CT,100.0,0.9999722553765179,197,True
481308657,The Greehey Family Foundation,TX,100.0,0.9999714760411474,198,False
046050716,THE KRAFT FAMILY FOUNDATION INC,MA,100.0,0.999970694164273,199,False
351812631,Allen Whitehill Clowes Charitable Foundation Inc,IN,100.0,0.9999691100667535,200,False
