foundation_ein,foundation_name,foundation_state,match_score,match_logit,match_probability,match_rank,same_state,semantic_sim
954019288,HAROLD R SWANTON AND WINIFRED SWANTON,WI,1205.93,1205.9284774098567,1.0,1,False,0.232
943116041,The Upjohn Fund of San Francisco,DE,1048.12,1048.1199417327084,1.0,2,False,0.112
811344384,GARY E MILGARD FAMILY FOUNDATION-LORI,WA,980.7,980.6968604035964,1.0,3,False,0.313
462670041,LEGACY HEALTH ENDOWMENT,CA,947.42,947.4157478565145,1.0,4,True,0.404
957064609,SANFORD ANDERSON CHARITABLE FOUNDATION,TX,927.17,927.1722666731591,1.0,5,False,0.096
263456559,STAHLBERG JOSEPH H FOUNDATION,NV,914.5,914.5035827190111,1.0,6,False,0.222
833306050,The Hafif Foundation,CA,904.54,904.5396031034385,1.0,7,True,0.185
911544328,FISCHER FAMILY FUND,OR,897.62,897.6229634134198,1.0,8,False,0.335
456653445,Chami Family Foundation,NV,886.75,886.7529826514314,1.0,9,False,0.265
946613066,HIRSCH FRED AND LUCILLE FDN TUW,NV,873.9,873.9036043037097,1.0,10,False,0.218
874127520,ROHDE FAMILY FOUNDATION,CA,867.49,867.4877204697651,1.0,11,True,0.083
205632706,GAINEY FOUNDATION,WI,867.44,867.4374226804457,1.0,12,False,0.243
956030315,PORTER JOHN W TUW,NV,857.61,857.6069110272952,1.0,13,False,0.209
946073636,MARINI FAMILY TRUST,NV,851.39,851.3894504857669,1.0,14,False,0.227
920504697,Barr-Campbell Family Foundation Inc,DE,851.2,851.2049272093827,1.0,15,False,0.148
272532631,THE WAGNER FOUNDATION,NV,846.13,846.1338876344167,1.0,16,False,0.208
956255900,KUEHN TRUMAN C TUA,NV,836.61,836.6132336152539,1.0,17,False,0.209
943339119,TOUCHPOINT FOUNDATION - HOST,NJ,834.69,834.6933472651887,1.0,18,False,0.065
943368338,Westly Foundation,DE,827.81,827.8125811582498,1.0,19,False,0.218
223269912,CRISSMAN FAMILY CHARITABLE,NJ,804.5,804.5038497384163,1.0,20,False,0.095
510148314,STROBEL C EDWARD & EDITH TUA,NV,797.66,797.6605076396702,1.0,21,False,0.209
956062009,MAYR GEORGE H - MAIN,MO,795.32,795.3210107673755,1.0,22,False,0.131
680438112,INTERNATIONAL CHILDREN'S DREAM,NV,789.45,789.4535095653495,1.0,23,False,0.108
956944277,JAMES B PENDLETON CHARITABLE TRUST,WA,785.11,785.1077585633702,1.0,24,False,0.301
597246019,ETHEL FRENDS CHARITABLE FOUNDATION,TX,757.82,757.8247949403714,1.0,25,False,0.126
854072463,ALLEN MATKINS FOUNDATION,CA,756.4,756.4047025188133,1.0,26,True,0.254
