foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state,original_score,adjusted_score,grant_type_match_pct,grant_type_grants,state_match_pct,adjusted_rank
274196690,THE JAY & ROSE PHILLIPS FAMILY,CA,98.7,0.9868764204599606,84,True,98.7,71.0,1.098901098901099,1,91.20879120879121,39
330779894,HUTTON FOUNDATION,CA,94.9,0.9487545258525332,190,True,94.9,71.0,2.351313969571231,17,98.06362378976486,40
205664114,PROVIDENT SAVINGS BANK CHARITABLE FOUNDATION INC,CA,95.2,0.9520803147508172,181,True,95.2,70.9,2.2222222222222223,1,97.77777777777777,41
352376324,The Herman Foundation,CA,98.7,0.9874945959200532,80,True,98.7,70.8,0.9803921568627451,1,72.54901960784314,42
956136231,CARL E WYNN FOUNDATION,CA,97.2,0.9716971031242552,130,True,97.2,70.8,1.4893617021276597,7,93.40425531914893,43
770242953,THE MCCUNE FOUNDATION,CA,96.8,0.9679321462452148,142,True,96.8,70.5,1.4285714285714286,7,96.73469387755102,44
873698354,JONATHAN PORT FOUNDATION,CA,100.0,0.9996178486726248,11,True,100.0,70.0,0.0,0,100.0,45
461471404,ART & PRACTICE,CA,100.0,0.999650579850994,10,True,100.0,70.0,0.0,0,80.0,46
200721133,THE BANK OF AMERICA CHARITABLE,NC,100.0,1.0,1,False,100.0,70.0,0.0,0,11.132834780404336,47
770443347,Cisco Systems Foundation,CA,100.0,0.9999993955753264,5,True,100.0,70.0,0.0,0,80.0,48
800316636,GOOD KARMA FOUNDATION,CA,100.0,0.9998440400018772,9,True,100.0,70.0,0.0,0,75.0,49
262856544,MASSEN-GREENE CHARITABLE FUND,HI,99.9,0.9992705882554158,17,False,99.9,69.9,0.0,0,100.0,50
954438839,CARL W JOHNSON FOUNDATION,CA,99.8,0.9976427285113932,31,True,99.8,69.9,0.0,0,93.87755102040816,51
946079537,HARRISON MECHAM RELIEF FUND OF PETALUMA,CA,99.8,0.9981325412169808,26,True,99.8,69.9,0.0,0,100.0,52
205578380,MILDRED & MARIAN KIGER FOUNDATION,CA,99.8,0.9980508424775616,27,True,99.8,69.9,0.0,0,100.0,53
946073636,MARINI FAMILY TRUST,NV,99.9,0.998662842731261,24,False,99.9,69.9,0.0,0,100.0,54
816571909,HURLEY MEMORIAL COLLEGE SCHOLARSHIP,CA,99.9,0.9987317077548998,23,True,99.9,69.9,0.0,0,100.0,55
680395555,THE MORGAN SISKIYOU FOUNDATION,WA,99.9,0.9994292216379296,13,False,99.9,69.9,0.0,0,83.33333333333334,56
770210442,THE SIK-KEE AU FAMILY FOUNDATION,CA,99.9,0.9993421667900132,15,True,99.9,69.9,0.0,0,100.0,57
942911210,ROTARY CLUB OF PETALUMA FOUNDATION,CA,99.9,0.9992621324193114,18,True,99.9,69.9,0.0,0,100.0,58
463559307,PEONY FOUNDATION INC,CA,99.9,0.9991121083650224,19,True,99.9,69.9,0.0,0,100.0,59
943272444,THE TAE FOUNDATION,CA,99.9,0.9990190648750584,20,True,99.9,69.9,0.0,0,100.0,60
953663674,KOREAN AMERICAN UNITED FOUNDATION,CA,99.9,0.9987640519864872,22,True,99.9,69.9,0.0,0,100.0,61
453850225,R C BAKER FOUNDATION,CA,99.8,0.99786029133887,30,True,99.8,69.9,0.0,0,100.0,62
861941486,ALL FOR ARMENIA,CA,99.8,0.9978932987185108,29,True,99.8,69.9,0.0,0,100.0,63
942566167,Nora Eccles Treadwell Charitable Trust,UT,99.9,0.9992975432772806,16,False,99.9,69.9,0.0,0,66.66666666666666,64
