foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state
010575520,MERCK PATIENT ASSISTANCE PROGRAM INC,NJ,100.0,1.0,1,False
200031992,GlaxoSmithKline Patient Access,PA,100.0,1.0,2,False
200721133,THE BANK OF AMERICA CHARITABLE,NC,100.0,1.0,3,False
223622487,BRISTOL-MYERS SQUIBB PATIENT ASSISTANCE,NJ,100.0,1.0,4,False
261215559,ABBVIE PATIENT ASSISTANCE FOUNDATION,IL,100.0,1.0,5,False
262502555,NOVARTIS PATIENT ASSISTANCE,NJ,100.0,1.0,6,False
311520982,JOHNSON & JOHNSON PATIENT ASSISTANCE,NJ,100.0,1.0,7,False
311810072,Boehringer Ingelheim Cares Foundation Inc,CT,100.0,1.0,8,False
366030614,WK Kellogg Foundation Trust - No 5315,MI,100.0,1.0,9,False
411367441,Wells Fargo Foundation,MN,100.0,1.0,10,False
460500266,Genentech Patient Foundation,CA,100.0,1.0,11,True
521690493,VOLKSWAGENSTIFTUNG,UT,100.0,1.0,12,False
731312965,Charles and Lynn Schusterman Family Foundation,OK,100.0,1.0,13,False
814571545,OTSUKA PATIENT ASSISTANCE FOUNDATION INC,NJ,100.0,1.0,14,False
900918808,Bayer US Patient Assistance Foundation,NJ,100.0,1.0,15,False
911663695,BILL & MELINDA GATES FOUNDATION TRUST,WA,100.0,1.0,16,False
251823874,WYSS FOUNDATION,DC,100.0,0.9999999999999996,17,False
830935284,BAKAR BIOENGINUITY HUB,CA,100.0,0.9999999999438167,18,True
912073258,BEZOS FAMILY FOUNDATION,WA,100.0,0.9999999988248196,19,False
223769097,NSN Foundation Inc,NJ,100.0,0.9999999982749264,20,False
921373884,ANI RARE DISEASE PATIENT ASSISTANCE PROGRAM,MN,100.0,0.9999999853588133,21,False
237049738,JPMORGAN CHASE FOUNDATION,NY,100.0,0.9999999614568541,22,False
251202255,PNC FOUNDATION,PA,100.0,0.9999999602963279,23,False
236205505,J E BARBEY 8 FBO TENACRE FDN,PA,100.0,0.9999999232651221,24,False
742316617,THE ANSCHUTZ FOUNDATION,CO,100.0,0.9999999178100075,25,False
366192971,THE GRAINGER FOUNDATION INC,IL,100.0,0.9999994673378758,26,False
061600601,THE ZOOM FOUNDATION,CT,100.0,0.9999979324097606,27,False
431262762,Enterprise Holdings Foundation,MO,100.0,0.999996918543728,28,False
596194119,PUBLIX SUPER MARKETS CHARITIES INC,FL,100.0,0.9999831825972798,29,False
136099176,The UPS Foundation Inc,GA,100.0,0.9999814665795014,30,False
136066583,SHELL USA COMPANY FOUNDATION,TX,100.0,0.9999814431829417,31,False
980543202,ESMEE FAIRBAIRN FOUNDATION,,100.0,0.9999812015134095,32,False
264377643,Overdeck Family Foundation Inc,NY,100.0,0.9999809898485876,33,False
061695275,CRAIG H NEILSEN FOUNDATION,CA,100.0,0.9999801723478318,34,True
446006291,HALL FAMILY FOUNDATION,MO,100.0,0.9999768011976843,35,False
510390132,The Comcast NBCUniversal Foundation,PA,100.0,0.999974012445393,36,False
133091620,Bat Hanadiv Foundation No 3,NY,100.0,0.9999668821304436,37,False
133319048,VERIZON FOUNDATION,NJ,100.0,0.9999542998883225,38,False
770252898,THE AMGEN FOUNDATION INC,CA,100.0,0.999953355075044,39,True
526068678,J Willard and Alice S Marriott Foundation,MD,100.0,0.999918969395433,40,False
376022314,Caterpillar Foundation,IL,100.0,0.9999160471399419,41,False
364193183,S&G FOUNDATION INC,NY,100.0,0.999914046730785,42,False
954724825,GENE HAAS FOUNDATION,CA,100.0,0.9998827287437873,43,True
611583546,HELLMAN FOUNDATION,CA,100.0,0.9998675721175754,44,True
396107937,BAIRD FOUNDATION INC,WI,100.0,0.9998603246568237,45,False
136123529,AMERICAN EXPRESS FOUNDATION,NY,100.0,0.9998486212466616,46,False
161448017,M&T Charitable Foundation,NY,100.0,0.9998185041696911,47,False
611703255,AUTODESK FOUNDATION,CA,100.0,0.9998094106468732,48,True
132878224,METLIFE FOUNDATION,NY,100.0,0.9996201177253917,49,False
136192029,WILLIAM R KENAN JR CHARITABLE TRUST XXXXX2004,IL,100.0,0.9995780266394952,50,False
133127947,BRISTOL-MYERS SQUIBB FOUNDATION INC,NJ,100.0,0.9995350045054435,51,False
200882784,ELBRIDGE STUART FOUNDATION,CA,99.9,0.9994555673318655,52,True
954658856,CAPITAL GROUP COMPANIES CHARITABLE,CA,99.9,0.999423100373929,53,True
852632343,PEOPLE TO PEOPLE AID CORP,WY,99.9,0.9994097436441961,54,False
756000331,Amon G Carter Foundation,TX,99.9,0.9992992275470811,55,False
237225395,BURROUGHS WELLCOME FUND,NC,99.9,0.9992950252482811,56,False
207415160,PISCES FOUNDATION,CA,99.9,0.9991121680876018,57,True
832597810,PWB FOUNDATION,CA,99.9,0.9988813485042356,58,True
206425186,JAY VAN ANDEL TRUST UAD 82878,MI,99.9,0.998866682413348,59,False
371904998,WILLIAM N PENNINGTON FOUNDATION,NV,99.9,0.9987823924532457,60,False
136083839,THE PFIZER FOUNDATION INC,NY,99.9,0.9985368962868402,61,False
226062811,JOHNSON & JOHNSON FOUNDATION,NJ,99.8,0.9983939446884745,62,False
592128429,TED ARISON FAMILY FOUNDATION USA INC,FL,99.8,0.9982742817176078,63,False
366058062,PRITZKER FOUNDATION,IL,99.8,0.9980880068149924,64,False
341606084,AG FOUNDATION,OH,99.8,0.9977868782141993,65,False
133073031,MONA BISMARCK AMERICAN CENTER FOR ART,NY,99.7,0.9974614148809522,66,False
954142346,THE PANDA CHARITABLE FAMILY FOUNDATION,CA,99.7,0.9970719064851578,67,True
411359579,US BANK FOUNDATION,WI,99.7,0.9968034168846398,68,False
391710914,BADER PHILANTHROPIES INC,WI,99.6,0.9964431471491915,69,False
453444341,The Pyramid Peak Foundation,TN,99.6,0.9962059180627066,70,False
832592980,KATALY FOUNDATION,CA,99.6,0.9959984545244681,71,True
861108441,THE JESUS FUND (SECTION 501(C)(3),AR,99.6,0.9958634548209132,72,False
943358729,THE PG&E CORPORATION FOUNDATION,CA,99.5,0.995201648023009,73,True
263977456,Teva Cares Foundation,NJ,99.5,0.9952010260332185,74,False
131684331,THE FORD FOUNDATION,NY,99.5,0.9948297589695996,75,False
061478711,THE SAGE FOUNDATION INC,CT,99.4,0.9943988564418325,76,False
460500264,Genentech Foundation,CA,99.4,0.9940173555569279,77,True
566036515,KATE B REYNOLDS CHARITABLE TRUST,NV,99.3,0.9933344936210406,78,False
920942110,CHARITY FUND - THE UKRAINE FOUNDATION,,99.3,0.9930018580907909,79,False
391728908,NORTHWESTERN MUTUAL LIFE FOUNDATION INC,WI,99.3,0.992896537472631,80,False
621586727,THE POPLAR FOUNDATION,TN,99.3,0.9928364112178981,81,False
521684353,THE PET CARE TRUST,MD,99.3,0.9926062226220049,82,False
956046963,DAN MURPHY FOUNDATION,CA,99.2,0.9923309183961756,83,True
593707820,Blue Cross Blue Shield of Florida Foundation,FL,99.2,0.9920044069000894,84,False
822800838,Global Action to End Smoking Inc,NY,99.2,0.991548723158514,85,False
356042373,The Cummins Foundation Inc,IN,99.1,0.9911447400861232,86,False
274818015,Paul M Angell Family Foundation,IL,99.1,0.991083999148363,87,False
451742989,Siegel Family Endowment,NY,99.1,0.9907789038464112,88,False
222621967,GE FOUNDATION,CT,99.0,0.9902832016933971,89,False
810842855,Art Bridges Inc,TX,99.0,0.9899711864079578,90,False
471295073,ALFRED AND ISABEL BADER 2014 CHARITABLE TRUST,WI,98.9,0.9893530023456732,91,False
770443347,Cisco Systems Foundation,CA,98.9,0.9893253849798631,92,True
756015828,Sid W Richardson Foundation,TX,98.9,0.9887810543991989,93,False
946622075,MAY AND STANLEY SMITH CHARITABLE TRUST,CA,98.7,0.9871822789022607,94,True
416012374,C K BLANDIN RESIDUARY TRUST,MO,98.7,0.9869175375035212,95,False
042399760,THE TJX FOUNDATION INC,MA,98.7,0.9867021878055073,96,False
820827806,Sue J Gross Foundation,CA,98.6,0.9863349546314888,97,True
943025781,CHINESE SERVICE CENTER FOR SCHOLARLY EXCHANGE (SAN FRANCISCO),CA,98.6,0.9862624317726094,98,True
953433806,PACIFIC LIFE FOUNDATION,CA,98.6,0.9861815202291345,99,True
730609599,The William K Warren Foundation,OK,98.5,0.9852553836508736,100,False
954509163,The Green Foundation,CA,98.5,0.9852388220660129,101,True
841605993,BOHEMIAN FOUNDATION,CO,98.5,0.985188284446287,102,False
