foundation_ein,foundation_name,foundation_state,match_score,match_logit,match_probability,match_rank,same_state,semantic_sim
205664114,PROVIDENT SAVINGS BANK CHARITABLE FOUNDATION INC,CA,482.2,482.2039756289102,1.0,191,True,0.0
201089341,BIRTCHER FAMILY FOUNDATION,CA,479.83,479.83186926755644,1.0,192,True,0.0
330133359,ARCHSTONE FOUNDATION,CA,479.21,479.2118160501989,1.0,193,True,0.0
464260360,PETER E SILLS FAMILY FOUNDATION,CA,479.16,479.1567156209,1.0,194,True,0.0
770444787,THE NICHOLSON FAMILY FOUNDATION,CA,478.82,478.81913819366457,1.0,195,True,0.0
742594247,DORA FREEDMAN LEVIT FUND FOR PEOPLE,CA,478.14,478.14019988062256,1.0,196,True,0.0
956150362,BORUN HARRY H AND ANNA TUA,NV,478.04,478.0373191329643,1.0,197,False,0.0
461015108,THE MEREDITH AND ROSEMARY WILLSON CHARIT,CA,477.96,477.9633203962459,1.0,198,True,0.0
330269599,THE SEGERSTROM FOUNDATION,CA,477.56,477.5566538725366,1.0,199,True,0.0
990265269,GUANG-YU CHINESE CULTURE & ART CENTER,CA,477.28,477.2844913348349,1.0,200,True,0.0
463106546,ANTIOCH COMMUNITY FOUNDATION,CA,476.58,476.5767687601778,1.0,201,True,0.0
203389111,Rose Marie Piper Foundation,CA,475.91,475.9112462113448,1.0,202,True,0.0
136355553,THE GOODMAN FAMILY FOUNDATION UA 7270,NY,474.45,474.4524082176317,1.0,203,False,0.0
942601172,Nancy Buck Ransom Foundation,CA,474.42,474.42250780626057,1.0,204,True,0.0
956075855,ADOLPH AND ETTA WEINBERG FOUNDATION,CA,474.2,474.1974292635302,1.0,205,True,0.0
562545977,BK KEE FOUNDATION,CA,473.86,473.8604334561607,1.0,206,True,0.0
943167546,LISA & DOUGLAS GOLDMAN FUND,CA,472.45,472.4468005483999,1.0,207,True,0.0
953484257,THE PATRON SAINTS FOUNDATION,CA,472.33,472.3348539362786,1.0,208,True,0.0
955004033,UNIHEALTH FOUNDATION,CA,470.86,470.8645124587925,1.0,209,True,0.0
954332344,THE META & GEORGE ROSENBERG FOUNDATION,CA,470.78,470.7811346784455,1.0,210,True,0.0
856011264,THE HB AND LUCILLE HORN FOUNDATION,NM,469.34,469.3357439382494,1.0,211,False,0.0
463746738,GBC INTERNATIONAL BANK FOUNDATION,CA,467.99,467.98720941798217,1.0,212,True,0.0
943269201,CLEO FOUNDATION,CA,467.54,467.53940627224915,1.0,213,True,0.0
952114455,ANN PEPPERS FOUNDATION,CA,466.34,466.34370059535166,1.0,214,True,0.0
816174067,THE ELLIOTT (ELI) KORNHAUSER FAMILY,CA,466.08,466.083904123809,1.0,215,True,0.0
256755515,NEGLEY FLINN CHARITABLE FOUNDATION,PA,465.53,465.52637805027894,1.0,216,False,0.0
770489106,BERAKAH FOUNDATION INC,CA,465.11,465.1147312524815,1.0,217,True,0.0
954738423,MARY JO AND HANK GREENBERG ANIMAL WELFARE FOUNDATI,CA,465.05,465.04868378913164,1.0,218,True,0.0
810548702,EDWIN AND MARGARET LEE FOUNDATION Z75738425,NH,464.65,464.651563251842,1.0,219,False,0.0
464272631,CARL AND LULU MITCHELL FAMILY FOUNDATION,CA,464.6,464.6004446677346,1.0,220,True,0.0
770471749,LEE FAMILY FOUNDATION,CA,464.23,464.2290008078886,1.0,221,True,0.0
941170404,MIRANDA LUX FOUNDATION,CA,463.88,463.8780827239264,1.0,222,True,0.0
680237238,LEO M SHORTINO FAMILY FOUNDATION,CA,462.56,462.5605473556467,1.0,223,True,0.0
953294377,ALBERT AND ELAINE BORCHARD,CA,462.32,462.3150921818681,1.0,224,True,0.0
823313027,RAM AND LAKSHMI SUNDARAM FOUNDATION,CA,461.83,461.83090570046534,1.0,225,True,0.0
262667384,BCM Foundation,CA,461.42,461.4216659799165,1.0,226,True,0.0
202046134,CANYON CITY FOUNDATION,CA,461.16,461.1590648889641,1.0,227,True,0.0
952500545,EARL B & LORAINE H MILLER FOUNDATION,CA,461.13,461.1326252436333,1.0,228,True,0.0
330477490,THE THOMAS C ACKERMAN FOUNDATION,CA,460.76,460.7572567676678,1.0,229,True,0.0
881021500,GOOD DREAM FOUNDATION,CA,460.4,460.40037519526095,1.0,230,True,0.0
463346114,THE YAMANI FAMILY FOUNDATION,CA,460.24,460.24488392292784,1.0,231,True,0.0
237434707,JOHN STAUFFER CHARITABLE TRUST,CA,458.02,458.0163169562203,1.0,232,True,0.0
136225288,LOEWY FAMILY FOUNDATION INC,NY,457.62,457.6224899417656,1.0,233,False,0.0
680175739,KELLY FOUNDATION,CA,457.51,457.5145963597162,1.0,234,True,0.0
330644620,THE HEALTHCARE FOUNDATION,CA,457.23,457.23035913760924,1.0,235,True,0.0
956094639,BROTMAN FOUNDATION OF CALIFORNIA,CA,457.21,457.2118976901647,1.0,236,True,0.0
510562506,HEART OF GOLD LEGACY FOUNDATION,CA,457.12,457.12447277979186,1.0,237,True,0.0
680208980,Dean and Margaret Lesher Foundation,CA,457.01,457.01403159920886,1.0,238,True,0.0
452544055,CARES FOUNDATION,CA,456.7,456.7021063953459,1.0,239,True,0.0
954796405,LAEMMLE THEATRES CHARITABLE FOUNDATION,CA,456.62,456.61630696478824,1.0,240,True,0.0
941392803,S H COWELL FOUNDATION,CA,456.57,456.5741459579168,1.0,241,True,0.0
521497671,DART GROUP FOUNDATION INC,MD,455.74,455.73920410170933,1.0,242,False,0.0
954047622,THE RAY CHARLES FOUNDATION,CA,454.56,454.5551597260829,1.0,243,True,0.0
320182668,Peaceful World Foundation,CA,454.3,454.30346949779994,1.0,244,True,0.0
912170962,THE CERES FOUNDATION INC,MA,453.61,453.6051808816772,1.0,245,False,0.0
320341358,THE WOOD-CLAEYSSENS FOUNDATION,CA,453.29,453.28699287963656,1.0,246,True,0.0
306284985,GROUSBECK FAMILY FOUNDATION II,CA,452.96,452.95905434915915,1.0,247,True,0.0
956044472,BOURNS FOUNDATION,CA,452.1,452.0968416833809,1.0,248,True,0.0
953519577,TOWBES FOUNDATION,CA,451.71,451.71402627852524,1.0,249,True,0.0
941450203,ROSS MCKEE FOUNDATION FOR THE MUSICAL ARTS,CA,450.38,450.3843778150278,1.0,250,True,0.0
207168685,OJH FOUNDATION,CA,448.95,448.9545452208129,1.0,251,True,0.0
261899479,CHAO FAMILY FOUNDATION INC,NV,448.82,448.81678404339664,1.0,252,False,0.0
262505029,ROY AND IDA EAGLE FOUNDATION,CA,448.65,448.6468323703112,1.0,253,True,0.0
201222760,CROUL FAMILY FOUNDATION,CA,448.18,448.1780520730549,1.0,254,True,0.0
824154533,PONY BARNES FOUNDATION,CA,447.67,447.66794885443545,1.0,255,True,0.0
943188321,BERTHA AND JOHN GARABEDIAN CHARITABLE,TX,447.42,447.4222396793442,1.0,256,False,0.0
954030813,AUDREY & SYDNEY IRMAS,CA,446.96,446.95617662565195,1.0,257,True,0.0
300434789,THE MIKE KELLEY FOUNDATION FOR THE ARTS,CA,445.2,445.20246750176517,1.0,258,True,0.0
466272983,THE HEARTHILL FAMILY FOUNDATION,CA,444.42,444.4177425505407,1.0,259,True,0.0
330200133,THE MARISLA FOUNDATION,CA,444.34,444.3385604753115,1.0,260,True,0.0
680282444,MORTON AND MARCINE FRIEDMAN FOUNDATION,CA,444.03,444.03356107490333,1.0,261,True,0.0
205222620,CHANGE HAPPENS FOUNDATION,IA,443.88,443.8784169909965,1.0,262,False,0.0
823691559,BMJ Gregory Charitable Foundation,CA,442.71,442.70746493942596,1.0,263,True,0.0
352338463,HIDDEN LEAF FOUNDATION,CA,442.56,442.56067218171796,1.0,264,True,0.0
464297381,ROACH MAXAM FAMILY FOUNDATION,CA,442.41,442.4101298361769,1.0,265,True,0.0
680031901,ALLENSBY CHARITY FUND,CA,441.85,441.8469808848915,1.0,266,True,0.0
814712217,JALIL FAMILY FOUNDATION,CA,441.8,441.8049893535634,1.0,267,True,0.0
204667032,RONALD S HAFT FOUNDATION,MD,441.8,441.79727310304946,1.0,268,False,0.0
330686779,THE RUDOLPH J & DAPHNE A MUNZER,CA,441.56,441.564625375333,1.0,269,True,0.0
262411742,THE RICHARD & ALTHEA JOHANSON FAMILY,CA,441.13,441.1320194127305,1.0,270,True,0.0
263924816,GOGGIO FAMILY FOUNDATION,CA,439.8,439.8022545321482,1.0,271,True,0.0
844020796,RED STRING FOUNDATION,CA,439.43,439.42755241884606,1.0,272,True,0.0
954692270,SIMMS FAMILY FOUNDATION,WY,438.81,438.8090449890007,1.0,273,False,0.0
411890875,GESNER JOHNSON FOUNDATION,NJ,438.74,438.7390643482933,1.0,274,False,0.0
946095718,G W WILLIAMS FOUNDATION,CA,438.49,438.4916132020378,1.0,275,True,0.0
953227803,THE VIRGINIA AND ALFRED HARRELL,CA,438.41,438.4144425975055,1.0,276,True,0.0
472625451,THE STEVE AND KRISTIN CHAPIN FAMILY,CA,437.35,437.3520961943294,1.0,277,True,0.0
